diffusion,cell_size,C_thr,n_clusters,n_rows,vol_diff_pct_mean,vol_diff_pct_median,surf_diff_pct_mean,surf_diff_pct_median,runtime_s_mean,peak_rss_mb_mean
diff,"(1.1, 1.1, 1.1)",0.1,2,2,29.650018931016884,29.650018931016884,17.344628753996112,17.344628753996112,0.1216165900696069,251.984375
diff,"(1.1, 1.1, 1.1)",0.2,2,2,22.548490919891606,22.548490919891606,13.326182060696429,13.326182060696429,0.1169531550258398,252.578125
diff,"(1.1, 1.1, 1.1)",0.3,2,2,18.616664299802842,18.616664299802842,10.442352865033607,10.442352865033607,0.11722556501626968,252.76953125
diff,"(1.1, 1.1, 1.1)",0.4,2,2,9.854377485977658,9.854377485977658,5.230928039694266,5.230928039694266,0.11274816596414894,252.8828125
diff,"(1.1, 1.1, 1.1)",0.5,2,2,9.327335765018043,9.327335765018043,7.171340393858688,7.171340393858688,0.1207863170420751,253.2890625
diff,"(1.1, 1.1, 1.1)",0.6,2,2,12.860276408858487,12.860276408858487,9.925648974253509,9.925648974253509,0.10612848098389804,253.453125
diff,"(1.1, 1.1, 1.1)",0.7,2,2,26.700499497219237,26.700499497219237,15.660973604845738,15.660973604845738,0.10748715198133141,253.78515625
diff,"(1.1, 1.1, 1.1)",0.8,1,1,16.58265051293715,16.58265051293715,10.872893947503467,10.872893947503467,0.11079199996311218,254.2265625
diff,"(1.1, 1.1, 1.1)",0.9,1,1,16.58265051293715,16.58265051293715,10.872893947503467,10.872893947503467,0.11383389390539378,257.10546875
diff,"(1.2, 1.2, 1.2)",0.1,2,2,48.45890691337943,48.45890691337943,23.88947391481648,23.88947391481648,0.10888036794494838,255.6484375
diff,"(1.2, 1.2, 1.2)",0.2,2,2,33.601268311091225,33.601268311091225,16.717763271307405,16.717763271307405,0.10429700696840882,258.0390625
diff,"(1.2, 1.2, 1.2)",0.3,2,2,28.394775998270205,28.394775998270205,13.999678426923907,13.999678426923907,0.10532446298748255,258.0390625
diff,"(1.2, 1.2, 1.2)",0.4,2,2,15.860584692273752,15.860584692273752,7.706496305305593,7.706496305305593,0.10230092494748533,258.0390625
diff,"(1.2, 1.2, 1.2)",0.5,2,2,6.695505973416536,6.695505973416536,1.4522088301763396,1.4522088301763396,0.10324116295669228,258.0390625
diff,"(1.2, 1.2, 1.2)",0.6,2,2,100.81735813810869,100.81735813810869,1.8133568056834726,1.8133568056834726,0.10700935800559819,258.0390625
diff,"(1.2, 1.2, 1.2)",0.7,2,2,98.80204011326347,98.80204011326347,5.368778691592567,5.368778691592567,0.10241164197213948,258.10546875
diff,"(1.2, 1.2, 1.2)",0.8,2,2,34.40260832093525,34.40260832093525,23.670911249984968,23.670911249984968,0.09982290701009333,258.10546875
diff,"(1.2, 1.2, 1.2)",0.9,2,2,35.384249878791024,35.384249878791024,24.38609940747518,24.38609940747518,0.1000457979971543,258.10546875
diff,"(1.3, 1.3, 1.3)",0.1,2,2,60.919477154995164,60.919477154995164,29.974919723339177,29.974919723339177,0.10316411510575563,258.10546875
diff,"(1.3, 1.3, 1.3)",0.2,2,2,40.90293741468773,40.90293741468773,20.594010635439044,20.594010635439044,0.0974782780976966,258.10546875
diff,"(1.3, 1.3, 1.3)",0.3,2,2,33.156254499198376,33.156254499198376,16.52747001771084,16.52747001771084,0.10304588091094047,255.3984375
diff,"(1.3, 1.3, 1.3)",0.4,2,2,19.802789700015218,19.802789700015218,12.412098043318926,12.412098043318926,0.10006464191246778,257.76171875
diff,"(1.3, 1.3, 1.3)",0.5,2,2,4.71307071565732,4.71307071565732,4.722709507970082,4.722709507970082,0.0965062320465222,257.96875
diff,"(1.3, 1.3, 1.3)",0.6,2,2,7.186254718114679,7.186254718114679,6.039274308745441,6.039274308745441,0.09724329609889537,255.69140625
diff,"(1.3, 1.3, 1.3)",0.7,2,2,15.599512138367482,15.599512138367482,7.396817684863731,7.396817684863731,0.09996245393995196,256.06640625
diff,"(1.3, 1.3, 1.3)",0.8,2,2,28.647337978630425,28.647337978630425,17.41336590749173,17.41336590749173,0.10364230000413954,256.28515625
diff,"(1.3, 1.3, 1.3)",0.9,2,2,39.451385539739306,39.451385539739306,26.732722576977288,26.732722576977288,0.10113536799326539,256.49609375
diff,"(1.4, 1.4, 1.4)",0.1,2,2,60.94605728659457,60.94605728659457,33.14808450395532,33.14808450395532,0.09628714493010193,258.00390625
diff,"(1.4, 1.4, 1.4)",0.2,2,2,42.05068838651522,42.05068838651522,22.799781881970567,22.799781881970567,0.09431462304200977,257.4453125
diff,"(1.4, 1.4, 1.4)",0.3,2,2,19.89951131254547,19.89951131254547,14.161742203780435,14.161742203780435,0.10263733298052102,257.77734375
diff,"(1.4, 1.4, 1.4)",0.4,2,2,19.321592994515974,19.321592994515974,9.751981364402903,9.751981364402903,0.10343429702334106,258.50390625
diff,"(1.4, 1.4, 1.4)",0.5,2,2,21.50804265631111,21.50804265631111,14.165338911819694,14.165338911819694,0.0993328100303188,258.61328125
diff,"(1.4, 1.4, 1.4)",0.6,2,2,23.27356350101877,23.27356350101877,16.166042935382357,16.166042935382357,0.10526588594075292,258.91796875
diff,"(1.4, 1.4, 1.4)",0.7,1,1,8.75655303197508,8.75655303197508,0.9241102380318451,0.9241102380318451,0.09900032600853592,259.265625
diff,"(1.4, 1.4, 1.4)",0.8,1,1,18.202377559955433,18.202377559955433,7.652543648939586,7.652543648939586,0.12977215589489788,259.58984375
diff,"(1.4, 1.4, 1.4)",0.9,1,1,22.092226267335572,22.092226267335572,11.98984176065386,11.98984176065386,0.09897530195303261,259.88671875
diff,"(1.5, 1.5, 1.5)",0.1,1,1,54.734736121186245,54.734736121186245,32.96369562638284,32.96369562638284,0.10165073501411825,263.60546875
diff,"(1.5, 1.5, 1.5)",0.2,1,1,43.15897920677948,43.15897920677948,28.47613525155273,28.47613525155273,0.09644971997477114,261.6484375
diff,"(1.5, 1.5, 1.5)",0.3,1,1,29.405719516414635,29.405719516414635,21.286705755769482,21.286705755769482,0.10597888298798352,261.5859375
diff,"(1.5, 1.5, 1.5)",0.4,1,1,18.23945732403774,18.23945732403774,13.859355880719736,13.859355880719736,0.100064761005342,261.42578125
diff,"(1.5, 1.5, 1.5)",0.5,1,1,4.2692130778722515,4.2692130778722515,5.487320011956596,5.487320011956596,0.09144284797366709,261.6875
diff,"(1.5, 1.5, 1.5)",0.6,1,1,2.802597087460181,2.802597087460181,2.0977218014610424,2.0977218014610424,0.0986166070215404,262.171875
diff,"(1.5, 1.5, 1.5)",0.7,1,1,8.969703445116178,8.969703445116178,3.0815770661746167,3.0815770661746167,0.09504664409905672,262.546875
diff,"(1.5, 1.5, 1.5)",0.8,1,1,17.108342628004458,17.108342628004458,10.905557400288336,10.905557400288336,0.08995772106572986,262.83203125
diff,"(1.5, 1.5, 1.5)",0.9,1,1,29.83948836716463,29.83948836716463,21.986634501429442,21.986634501429442,0.091027403017506,263.1328125
no_diff,"(0.7, 0.7, 0.7)",0.1,1,1,9.538337995106467,9.538337995106467,4.953290821697117,4.953290821697117,0.20675998798105866,243.1171875
no_diff,"(0.7, 0.7, 0.7)",0.2,1,1,9.538337995106467,9.538337995106467,4.953290821697117,4.953290821697117,0.1493837219895795,242.60546875
no_diff,"(0.7, 0.7, 0.7)",0.3,1,1,9.538337995106467,9.538337995106467,4.953290821697117,4.953290821697117,0.155651307082735,242.7265625
no_diff,"(0.7, 0.7, 0.7)",0.4,1,1,10.089499744500793,10.089499744500793,5.196700365796822,5.196700365796822,0.1708439759677276,243.0078125
no_diff,"(0.7, 0.7, 0.7)",0.5,1,1,13.985145632776009,13.985145632776009,8.253811484285132,8.253811484285132,0.16394419595599174,242.91796875
no_diff,"(0.7, 0.7, 0.7)",0.6,1,1,13.985145632776009,13.985145632776009,8.253811484285132,8.253811484285132,0.15735817002132535,242.921875
no_diff,"(0.7, 0.7, 0.7)",0.7,1,1,15.100604980479506,15.100604980479506,9.192310714948256,9.192310714948256,0.1465423470363021,243.01953125
no_diff,"(0.7, 0.7, 0.7)",0.8,1,1,15.100604980479506,15.100604980479506,9.192310714948256,9.192310714948256,0.14766260504256934,243.1484375
no_diff,"(0.7, 0.7, 0.7)",0.9,1,1,15.100604980479506,15.100604980479506,9.192310714948256,9.192310714948256,0.14613583800382912,243.33984375
no_diff,"(0.8, 0.8, 0.8)",0.1,2,2,13.8268193397357,13.8268193397357,14.099052876150042,14.099052876150042,0.07926643791142851,244.10546875
no_diff,"(0.8, 0.8, 0.8)",0.2,2,2,13.8268193397357,13.8268193397357,14.099052876150042,14.099052876150042,0.08687475498300046,244.10546875
no_diff,"(0.8, 0.8, 0.8)",0.3,2,2,14.967492146055278,14.967492146055278,15.010669811493356,15.010669811493356,0.08541507693007588,244.22265625
no_diff,"(0.8, 0.8, 0.8)",0.4,2,2,20.974419397987514,20.974419397987514,14.745872528186021,14.745872528186021,0.08508671901654452,244.16796875
no_diff,"(0.8, 0.8, 0.8)",0.5,2,2,30.003196940492394,30.003196940492394,21.289590735230014,21.289590735230014,0.09141577896662056,244.58203125
no_diff,"(0.8, 0.8, 0.8)",0.6,2,2,30.003196940492394,30.003196940492394,21.289590735230014,21.289590735230014,0.10006751900073141,244.7734375
no_diff,"(0.8, 0.8, 0.8)",0.7,2,2,33.10701596736794,33.10701596736794,23.566038747273087,23.566038747273087,0.08235347492154688,245.14453125
no_diff,"(0.8, 0.8, 0.8)",0.8,2,2,33.10701596736794,33.10701596736794,23.566038747273087,23.566038747273087,0.07688801200129092,245.453125
no_diff,"(0.8, 0.8, 0.8)",0.9,2,2,33.10701596736794,33.10701596736794,23.566038747273087,23.566038747273087,0.07752388098742813,248.4765625
no_diff,"(0.9, 0.9, 0.9)",0.1,2,2,15.439926207978905,15.439926207978905,12.386343136029481,12.386343136029481,0.06481328897643834,249.09375
no_diff,"(0.9, 0.9, 0.9)",0.2,2,2,15.439926207978905,15.439926207978905,12.386343136029481,12.386343136029481,0.06849880900699645,246.62890625
no_diff,"(0.9, 0.9, 0.9)",0.3,2,2,18.050677343812023,18.050677343812023,13.635341112885738,13.635341112885738,0.06248918699566275,246.828125
no_diff,"(0.9, 0.9, 0.9)",0.4,2,2,16.288714606323516,16.288714606323516,13.24878944476027,13.24878944476027,0.05983623210340738,247.15234375
no_diff,"(0.9, 0.9, 0.9)",0.5,2,2,21.17913880790521,21.17913880790521,14.102364424281864,14.102364424281864,0.06519263400696218,247.390625
no_diff,"(0.9, 0.9, 0.9)",0.6,2,2,21.17913880790521,21.17913880790521,14.102364424281864,14.102364424281864,0.05804239399731159,247.703125
no_diff,"(0.9, 0.9, 0.9)",0.7,2,2,32.25201595345192,32.25201595345192,22.034951372111202,22.034951372111202,0.05758702696766704,247.9609375
no_diff,"(0.9, 0.9, 0.9)",0.8,2,2,32.608942553060274,32.608942553060274,22.084174763863434,22.084174763863434,0.057948876987211406,248.30078125
no_diff,"(0.9, 0.9, 0.9)",0.9,2,2,32.608942553060274,32.608942553060274,22.084174763863434,22.084174763863434,0.05794349894858897,248.64453125
no_diff,"(1.0, 1.0, 1.0)",0.1,1,1,11.94421365792781,11.94421365792781,9.088811470666403,9.088811470666403,0.06843676301650703,248.89453125
no_diff,"(1.0, 1.0, 1.0)",0.2,1,1,11.94421365792781,11.94421365792781,9.088811470666403,9.088811470666403,0.06757730199024081,249.625
no_diff,"(1.0, 1.0, 1.0)",0.3,1,1,9.41230520356867,9.41230520356867,7.451758034685307,7.451758034685307,0.06360330898314714,252.5703125
no_diff,"(1.0, 1.0, 1.0)",0.4,1,1,0.5223630661539348,0.5223630661539348,0.9029767484246439,0.9029767484246439,0.06293226301204413,250.03515625
no_diff,"(1.0, 1.0, 1.0)",0.5,1,1,3.412177945197107,3.412177945197107,0.5579337540982794,0.5579337540982794,0.05614703393075615,252.5078125
no_diff,"(1.0, 1.0, 1.0)",0.6,1,1,3.412177945197107,3.412177945197107,0.5579337540982794,0.5579337540982794,0.05722866393625736,253.265625
no_diff,"(1.0, 1.0, 1.0)",0.7,1,1,11.83624507681586,11.83624507681586,4.4629811014755365,4.4629811014755365,0.05747684801463038,253.265625
no_diff,"(1.0, 1.0, 1.0)",0.8,1,1,13.554351938991562,13.554351938991562,4.81419413059269,4.81419413059269,0.05876796308439225,251.234375
no_diff,"(1.0, 1.0, 1.0)",0.9,1,1,13.554351938991562,13.554351938991562,4.81419413059269,4.81419413059269,0.06369556696154177,253.70703125
no_diff,"(1.1, 1.1, 1.1)",0.1,2,2,29.650018931016884,29.650018931016884,17.344628753996112,17.344628753996112,0.058779411017894745,251.58984375
no_diff,"(1.1, 1.1, 1.1)",0.2,2,2,22.548490919891606,22.548490919891606,13.326182060696429,13.326182060696429,0.07447790505830199,251.94921875
no_diff,"(1.1, 1.1, 1.1)",0.3,2,2,18.616664299802842,18.616664299802842,10.442352865033607,10.442352865033607,0.0636947670718655,252.703125
no_diff,"(1.1, 1.1, 1.1)",0.4,2,2,9.854377485977658,9.854377485977658,5.230928039694266,5.230928039694266,0.059555863961577415,252.98828125
no_diff,"(1.1, 1.1, 1.1)",0.5,2,2,9.327335765018043,9.327335765018043,7.171340393858688,7.171340393858688,0.05861700908280909,253.0703125
no_diff,"(1.1, 1.1, 1.1)",0.6,2,2,12.860276408858487,12.860276408858487,9.925648974253509,9.925648974253509,0.05855275993235409,253.390625
no_diff,"(1.1, 1.1, 1.1)",0.7,2,2,26.86471890915805,26.86471890915805,15.950246818370662,15.950246818370662,0.053642544080503285,253.69140625
no_diff,"(1.1, 1.1, 1.1)",0.8,1,1,16.91108933681479,16.91108933681479,11.451440374553282,11.451440374553282,0.0544637810671702,254.015625
no_diff,"(1.1, 1.1, 1.1)",0.9,1,1,16.91108933681479,16.91108933681479,11.451440374553282,11.451440374553282,0.06108519295230508,254.2890625
no_diff,"(1.2, 1.2, 1.2)",0.1,2,2,48.45890691337943,48.45890691337943,23.88947391481648,23.88947391481648,0.054228988010436296,257.74609375
no_diff,"(1.2, 1.2, 1.2)",0.2,2,2,33.601268311091225,33.601268311091225,16.717763271307405,16.717763271307405,0.06106606393586844,258.0390625
no_diff,"(1.2, 1.2, 1.2)",0.3,2,2,28.394775998270205,28.394775998270205,13.999678426923907,13.999678426923907,0.054835663991980255,258.0390625
no_diff,"(1.2, 1.2, 1.2)",0.4,2,2,15.860584692273752,15.860584692273752,7.706496305305593,7.706496305305593,0.0566833479097113,258.0390625
no_diff,"(1.2, 1.2, 1.2)",0.5,2,2,6.695505973416536,6.695505973416536,1.4522088301763396,1.4522088301763396,0.06382136500906199,258.0390625
no_diff,"(1.2, 1.2, 1.2)",0.6,2,2,100.81735813810869,100.81735813810869,1.8133568056834726,1.8133568056834726,0.05810801195912063,258.0390625
no_diff,"(1.2, 1.2, 1.2)",0.7,2,2,98.80204011326347,98.80204011326347,5.368778691592567,5.368778691592567,0.052943374030292034,258.0390625
no_diff,"(1.2, 1.2, 1.2)",0.8,2,2,34.40260832093525,34.40260832093525,23.670911249984968,23.670911249984968,0.055930976988747716,258.10546875
no_diff,"(1.2, 1.2, 1.2)",0.9,2,2,35.384249878791024,35.384249878791024,24.38609940747518,24.38609940747518,0.051791621022857726,258.10546875
no_diff,"(1.3, 1.3, 1.3)",0.1,2,2,60.919477154995164,60.919477154995164,29.974919723339177,29.974919723339177,0.05276520596817136,258.10546875
no_diff,"(1.3, 1.3, 1.3)",0.2,2,2,40.90293741468773,40.90293741468773,20.594010635439044,20.594010635439044,0.058723854017443955,258.10546875
no_diff,"(1.3, 1.3, 1.3)",0.3,2,2,33.156254499198376,33.156254499198376,16.52747001771084,16.52747001771084,0.05828419595491141,258.10546875
no_diff,"(1.3, 1.3, 1.3)",0.4,2,2,19.802789700015218,19.802789700015218,12.412098043318926,12.412098043318926,0.05266544397454709,255.3984375
no_diff,"(1.3, 1.3, 1.3)",0.5,2,2,4.71307071565732,4.71307071565732,4.722709507970082,4.722709507970082,0.05229944398161024,257.76171875
no_diff,"(1.3, 1.3, 1.3)",0.6,2,2,7.186254718114679,7.186254718114679,6.039274308745441,6.039274308745441,0.050470300018787384,255.56640625
no_diff,"(1.3, 1.3, 1.3)",0.7,2,2,15.599512138367482,15.599512138367482,7.396817684863731,7.396817684863731,0.052925691939890385,255.8203125
no_diff,"(1.3, 1.3, 1.3)",0.8,2,2,28.647337978630425,28.647337978630425,17.41336590749173,17.41336590749173,0.05196657695341855,256.015625
no_diff,"(1.3, 1.3, 1.3)",0.9,2,2,39.451385539739306,39.451385539739306,26.732722576977288,26.732722576977288,0.05341008200775832,256.41015625
no_diff,"(1.4, 1.4, 1.4)",0.1,2,2,60.94605728659457,60.94605728659457,33.14808450395532,33.14808450395532,0.052437770063988864,257.44140625
no_diff,"(1.4, 1.4, 1.4)",0.2,2,2,42.05068838651522,42.05068838651522,22.799781881970567,22.799781881970567,0.054976464016363025,258.21875
no_diff,"(1.4, 1.4, 1.4)",0.3,2,2,19.89951131254547,19.89951131254547,14.161742203780435,14.161742203780435,0.05246465699747205,257.63671875
no_diff,"(1.4, 1.4, 1.4)",0.4,2,2,19.321592994515974,19.321592994515974,9.751981364402903,9.751981364402903,0.05146745906677097,257.8359375
no_diff,"(1.4, 1.4, 1.4)",0.5,2,2,21.50804265631111,21.50804265631111,14.165338911819694,14.165338911819694,0.05615561502054334,258.73828125
no_diff,"(1.4, 1.4, 1.4)",0.6,2,2,23.27356350101877,23.27356350101877,16.166042935382357,16.166042935382357,0.053905279957689345,258.80078125
no_diff,"(1.4, 1.4, 1.4)",0.7,1,1,8.75655303197508,8.75655303197508,0.9241102380318451,0.9241102380318451,0.05615348310675472,259.16796875
no_diff,"(1.4, 1.4, 1.4)",0.8,1,1,18.202377559955433,18.202377559955433,7.652543648939586,7.652543648939586,0.052885639015585184,259.515625
no_diff,"(1.4, 1.4, 1.4)",0.9,1,1,22.092226267335572,22.092226267335572,11.98984176065386,11.98984176065386,0.05326826800592244,259.76171875
no_diff,"(1.5, 1.5, 1.5)",0.1,1,1,54.734736121186245,54.734736121186245,32.96369562638284,32.96369562638284,0.06675635499414057,260.03515625
no_diff,"(1.5, 1.5, 1.5)",0.2,1,1,43.15897920677948,43.15897920677948,28.47613525155273,28.47613525155273,0.0542524530319497,260.69140625
no_diff,"(1.5, 1.5, 1.5)",0.3,1,1,29.405719516414635,29.405719516414635,21.286705755769482,21.286705755769482,0.061116810073144734,261.77734375
no_diff,"(1.5, 1.5, 1.5)",0.4,1,1,18.23945732403774,18.23945732403774,13.859355880719736,13.859355880719736,0.054098417051136494,261.7734375
no_diff,"(1.5, 1.5, 1.5)",0.5,1,1,4.2692130778722515,4.2692130778722515,5.487320011956596,5.487320011956596,0.05564663698896766,261.49609375
no_diff,"(1.5, 1.5, 1.5)",0.6,1,1,2.802597087460181,2.802597087460181,2.0977218014610424,2.0977218014610424,0.04962974204681814,262.078125
no_diff,"(1.5, 1.5, 1.5)",0.7,1,1,8.969703445116178,8.969703445116178,3.0815770661746167,3.0815770661746167,0.05261244799476117,262.515625
no_diff,"(1.5, 1.5, 1.5)",0.8,1,1,17.108342628004458,17.108342628004458,10.905557400288336,10.905557400288336,0.050824070000089705,262.69921875
no_diff,"(1.5, 1.5, 1.5)",0.9,1,1,29.83948836716463,29.83948836716463,21.986634501429442,21.986634501429442,0.049025426036678255,263.015625
