cluster_id,mesh_size,cell_size,diffusion,diffusion_coeff,diffusion_iters,C_thr,atom_volume,grid_volume,atom_surface,grid_surface,volume_diff,surface_diff,volume_diff_pct,surface_diff_pct,runtime_s,peak_mem_tracemalloc_mb,peak_mem_rss_mb,atom_runtime_s,atom_mem_tracemalloc_mb,atom_mem_rss_mb
0,"(15, 15, 15)","(1.0, 1.0, 1.0)",no_diff,0.0,0,0.3,436.50555163374787,477.59078638403724,337.39821518583136,362.5403137948264,41.08523475028937,25.142098608995013,9.41230520356867,7.451758034685307,0.06360330898314714,3.0482873916625977,252.5703125,0.3286805229727179,9.129507064819336,235.1015625
0,"(15, 15, 15)","(1.0, 1.0, 1.0)",no_diff,0.0,0,0.4,436.50555163374787,434.2254078503017,337.39821518583136,340.44484261855916,2.280143783446192,3.046627432727803,0.5223630661539348,0.9029767484246439,0.06293226301204413,3.0268192291259766,250.03515625,0.3286805229727179,9.129507064819336,235.1015625
0,"(15, 15, 15)","(1.0, 1.0, 1.0)",no_diff,0.0,0,0.5,436.50555163374787,421.61120547134016,337.39821518583136,335.51575665758446,14.894346162407714,1.8824585282469002,3.412177945197107,0.5579337540982794,0.05614703393075615,3.0019969940185547,252.5078125,0.3286805229727179,9.129507064819336,235.1015625
0,"(15, 15, 15)","(1.0, 1.0, 1.0)",no_diff,0.0,0,0.6,436.50555163374787,421.61120547134016,337.39821518583136,335.51575665758446,14.894346162407714,1.8824585282469002,3.412177945197107,0.5579337540982794,0.05722866393625736,3.002473831176758,253.265625,0.3286805229727179,9.129507064819336,235.1015625
0,"(15, 15, 15)","(1.0, 1.0, 1.0)",no_diff,0.0,0,0.7,436.50555163374787,384.8396847684705,337.39821518583136,322.34019660537194,51.665866865277394,15.058018580459418,11.83624507681586,4.4629811014755365,0.05747684801463038,2.9860849380493164,253.265625,0.3286805229727179,9.129507064819336,235.1015625
0,"(15, 15, 15)","(1.0, 1.0, 1.0)",no_diff,0.0,0,0.8,436.50555163374787,377.34005293207315,337.39821518583136,321.1552101136306,59.16549870167472,16.243005072200788,13.554351938991562,4.81419413059269,0.05876796308439225,2.9779481887817383,251.234375,0.3286805229727179,9.129507064819336,235.1015625
0,"(15, 15, 15)","(1.0, 1.0, 1.0)",no_diff,0.0,0,0.9,436.50555163374787,377.34005293207315,337.39821518583136,321.1552101136306,59.16549870167472,16.243005072200788,13.554351938991562,4.81419413059269,0.06369556696154177,2.9783248901367188,253.70703125,0.3286805229727179,9.129507064819336,235.1015625
0,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.1,436.50555163374787,548.9167444811474,337.39821518583136,403.40259453626584,112.41119284739949,66.00437935043448,25.75252306108552,19.562752966574156,0.058779411017894745,3.0081491470336914,251.58984375,0.3286805229727179,9.129507064819336,235.1015625
1,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.1,46.5776143480526,62.20324641539414,99.04907485572184,114.03173766200518,15.625632067341542,14.982662806283344,33.54751480094825,15.126504541418065,0.058779411017894745,3.0081491470336914,251.58984375,0.3286805229727179,9.129507064819336,235.1015625
0,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.2,436.50555163374787,521.2947637654773,337.39821518583136,385.21103748139456,84.78921213172947,47.812822295563194,19.424543814936925,14.171035928340334,0.07447790505830199,2.999889373779297,251.94921875,0.3286805229727179,9.129507064819336,235.1015625
